id,url,name,type,openingHours,description,duration,price,address,region,avgRating,numReviews,numReviews_5,numReviews_4,numReviews_3,numReviews_2,numReviews_1
21141915,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21141915-Reviews-Maydo_Saigon-Ho_Chi_Minh_City.html,Maydo Sài Gòn,Cửa hàng đặc sản & cửa hàng quà tặng,Mo-Su 09:00-20:00,"Maydo Sài Gòn – Custom Tailoring for Men & Women tại Việt Nam Trải nghiệm may đo theo yêu cầu đẳng cấp thế giới ngay trung tâm thành phố Hồ Chí Minh. Chúng tôi chuyên về các bộ vest, tuxedo và váy dạ hội thanh lịch được thiết kế riêng cho cả nam và nữ. Với sự kết hợp giữa tay nghề thủ công riêng biệt và kỹ thuật đo lường hiện đại, sản phẩm may mặc của chúng tôi đảm bảo vừa vặn, thoải mái và phong cách vượt thời gian. Được khách du lịch từ Hoa Kỳ, Úc, Singapore, Anh, Hà Lan và khắp Châu Âu tin cậy, Maydo Sài Gòn cung cấp dịch vụ nhanh chóng, chất liệu vải cao cấp và dịch vụ may đo trực tuyến theo yêu cầu với dịch vụ vận chuyển trên toàn thế giới. Cho dù bạn cần một bộ vest cưới, trang phục công sở hay một chiếc váy độc đáo, đội ngũ tận tâm của chúng tôi sẽ biến tầm nhìn của bạn thành hiện thực - khiến chuyến đi Việt Nam của bạn trở nên khó quên",Dưới 1 giờ,,"Chung Cư Tầng 1, 130 Pasteur, Bến Nghé, Quận 1 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.5,15,13,0,0,1,1
24932763,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24932763-Reviews-Homie_Spa-Ho_Chi_Minh_City.html,Homie Spa,Spa,Mo-Su 09:30-21:30,"Homie Spa mong muốn tạo ra một không gian ấm áp, thân thuộc như tổ ấm gia đình, nơi khách hàng như những “người yêu” trong gia đình, mỗi khi mệt mỏi, căng thẳng đều có thể trở về ngôi nhà thân yêu của mình. quen thuộc, yêu thương và chăm sóc bằng cả trái tim, giúp xua tan mệt mỏi và lấy lại năng lượng cần thiết cho công việc & cuộc sống.",1-2 giờ,,"69 Thảo Điền, Phường Thảo Điền, Quận 2 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.9,12,11,1,0,0,0
11443715,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11443715-Reviews-Silk_Waxworks_Waxing_Salon-Ho_Chi_Minh_City.html,Silk Waxworks Waxing Salon,Spa,Tu-Su 10:00-18:00,,,,"88 Xuân Thùy, Thảo Điền, Quận 2 , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,4.9,25,24,0,1,0,0
27979967,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27979967-Reviews-Dollhouse_Bar-Ho_Chi_Minh_City.html,Dollhouse Bar,Quán bar & câu lạc bộ,Mo-Su 19:00-02:30,"Nhạc hay Vui nhộn Vibes Thân thiện Bạn gái Địa điểm: 8A/11D1 Thái Văn Lung Q1 - Dollhouse Bar, Japan Town, Sài Gòn",,,"8a/11d1 Thái Văn Lung Quận 1 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,9,9,0,0,0,0
12140418,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d12140418-Reviews-Fuji_Foot_Massage_Spa-Ho_Chi_Minh_City.html,Fuji Foot Massage & Spa,Spa,Mo-Su 09:00-23:00,,,,"10AB Thái Văn Lung Ngã Tư Thái Văn Lung & Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,4.2,55,27,19,4,2,3
6563470,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6563470-Reviews-KL_Spa-Ho_Chi_Minh_City.html,KL Spa,Spa,,"Nép mình trên Tầng M của Grand Silverland Hotel & Spa, KL Spa đánh thức mọi giác quan của bạn bằng hương thơm bay bổng, bầu không khí thiền, nhân viên tươi cười và các liệu pháp spa trẻ hóa được thiết kế để giúp bạn cân bằng và sảng khoái.",,,"133 125, Ly Tu Trong St Ben Thanh ward, Dist 1, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.3,36,16,16,3,0,1
21055483,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21055483-Reviews-La_Lua_Spa-Ho_Chi_Minh_City.html,Lá Lúa Spa & Tea Lounge,Spa,Mo-Sa 10:00-20:00,"La Lua Spa & Tea Lounge là một spa boutique nằm bên bờ sông nhỏ gần Quận 1. Chúng tôi cung cấp một loạt các dịch vụ spa trong một môi trường yên tĩnh để nghỉ ngơi, thư giãn và nạp lại năng lượng. Massage nến hoặc Massage tinh dầu, giá cả hợp lý, ưu đãi hấp dẫn, nhân viên lành nghề, thân thiện, nhân viên nói tiếng Anh, cơ sở sạch sẽ, hyegenic, sản phẩm thực vật hữu cơ, miếng đệm mắt ấm áp, thư giãn.",1-2 giờ,,"2i Trường Sa, Street, Ward 19, Bình Thạnh District , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.8,11,9,2,0,0,0
25806494,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25806494-Reviews-A_New_Day_Korean_Hair_Salon-Ho_Chi_Minh_City.html,A New Day Korean Hair Salon,Spa,Tu-Su 09:00-19:30,"Nghệ sĩ Seung Sin, nhà sáng tạo A New Day, có hơn 20 năm kinh nghiệm và hợp tác cùng nhiều nghệ sĩ nổi tiếng trong và ngoài nước, cô đã mang vẻ đẹp, phong cách Hàn Quốc đến với người Việt Nam. Cùng với đó là đội ngũ Stylist Việt Nam chuyên nghiệp, nắm bắt nhanh các xu hướng về mẫu tóc, luôn mang đến sự khác biệt cho từng Mái tóc, tạo nên phong cách riêng phù hợp với từng khách hàng. MỘT NGÀY MỚI - PHONG CÁCH MỚI - CUỘC SỐNG MỚI",1-2 giờ,,"số 5 đường 12, phường Thảo Điền, Thành phố Thủ Đức , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,5.0,11,11,0,0,0,0
16913859,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d16913859-Reviews-Laiday_Refill-Ho_Chi_Minh_City.html,Laiday Refill,Cửa hàng đặc sản & cửa hàng quà tặng,"Mo,Tu,Th,Fr,Sa,Su 09:00-21:00","Lại Đây Refill Station là trạm dừng của những người bạn quan tâm đến lối sống xanh, bền vững và thân thiện với môi trường. Đến Lại Đây bạn sẽ cảm nhận sự Lại Đầy của hạnh phúc, yêu thương và sự biết ơn từ những sản phẩm được làm ra bởi người Việt Nam hướng đến những lợi ích của cộng đồng, vừa đủ và trọn vẹn.",Dưới 1 giờ,,"47/1 Quoc Huong Thảo Điền, Quận 2, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,20,20,0,0,0,0
28029875,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28029875-Reviews-Bong_Spa_branch_Thach_Thi_Thanh-Ho_Chi_Minh_City.html,Bong Spa (Chi nhanh 2 Thạch Thị Thanh),Spa,Mo-Su 10:00-21:00,"Bông spa là chuỗi spa thiên nhiên chăm sóc da chuyên nghiệp từ 100% hoa tươi, trái cây & thảo mộc tại: Bông NCC: 8A1 Nguyễn Cảnh Chân, P. Nguyễn Cư Trinh, Q.1 Bông TTT: 95 Thạch Thị Thanh, P. Tân Định, Q.1 Bông TĐ: 63 Trương Định,",1-2 giờ,,"95 Thach Thi Thanh St, Tan Dinh W., D.1 Near Tan Dinh Church, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,10,10,0,0,0,0
20318009,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20318009-Reviews-Vnbiketours-Ho_Chi_Minh_City.html,vnbiketours,"Chuyến tham quan nhiều ngày • Chuyến tham quan bằng Vespa, xe tay ga & xe máy",Mo-Su 08:00-18:00,,,,"3/17 tôn thất thuyết phường 18 quận 4 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.9,10,9,1,0,0,0
26756226,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26756226-Reviews-Massage_Hoa_Vi_t-Ho_Chi_Minh_City.html,Massage Hoa Việt,Spa,Mo-Su 08:00-23:00,,,,"94 trần bình trọng , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,9,9,0,0,0,0
34322878,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34322878-Reviews-Zeni_Nail_Spa-Ho_Chi_Minh_City.html,Zeni Nail Spa,Spa,Mo-Su 09:00-21:00,,,,"52 Calmette Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,15,15,0,0,0,0
25075179,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25075179-Reviews-Jeng_Nails_Spa-Ho_Chi_Minh_City.html,Jeng Nails & Spa,Spa,Mo-Su 09:00-20:00,"JENG Nails 1 nằm sát chợ Bến Thành ngay trung tâm Sài Gòn. Salon của chúng tôi là nơi hoàn hảo và thuận tiện để bạn đến và trải nghiệm các dịch vụ spa và nail cao cấp của chúng tôi.  Chúng tôi chuyên về Nails, Nail Spa, Waxing và giúp bạn trông đẹp nhất.  Hãy đến để VUI VẺ – THƯ GIÃN – THỞ RA để thoát khỏi căng thẳng!  Hãy gọi cho chúng tôi nếu bạn cần đặt lịch VIP (028) 38247999 hoặc Ms.Jenny 0933728054",1-2 giờ,,"Truong Dinh 49, Thành phố Hồ Chí Minh, 07000",Thành phố Hồ Chí Minh,5.0,9,9,0,0,0,0
26353016,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26353016-Reviews-Intour_Travel-Ho_Chi_Minh_City.html,Intour Travel,Tour thăm quan thành phố • Chuyến tham quan bằng xe đạp,"['Mo-Fr 08:00-17:30', 'Sa 08:00-12:00']",,,,"No. 1 Street, Ward 7, Go Vap District 106 No. 1 Street, Cityland Center Hills, Ward 7, Go Vap District, Ho Chi Minh City, Thành phố Hồ Chí Minh, 727700",Thành phố Hồ Chí Minh,4.8,10,8,2,0,0,0
26518214,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26518214-Reviews-VN_Bike_Tour_Ho_Chi_Minh_City-Ho_Chi_Minh_City.html,VN Bike Tour Ho Chi Minh City,Tour thăm quan thành phố • Chuyến tham quan nhiều ngày,Mo-Sa 09:00-17:00,,,,"3/17 Tôn Thất Thuyết, phường 18, quận 4 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.7,14,12,1,0,1,0
33968734,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33968734-Reviews-Flux-Ho_Chi_Minh_City.html,Flux,Quán bar & câu lạc bộ,Mo-Su 18:00-01:00,"FLU /flʌks/: nơi màn đêm là sự kết hợp của niềm vui, sự sống động và ấm cúng. 42A đường 54, phường An Khánh, TP.HCM, Việt Nam",,,"42 Đường số 54, Thảo Điền, Thủ Đức, Thành phố Hồ Chí Minh, Vietnam , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,4.9,8,7,1,0,0,0
10794875,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d10794875-Reviews-Xeo_Xo_Sai_Gon-Ho_Chi_Minh_City.html,Xéo Xọ,Cửa hàng đặc sản & cửa hàng quà tặng,Mo-Su 10:00-21:00,"Nhiều người nghĩ Xéo Xọ là một từ gì đó mang ý nghĩa đặc biệt, thực ra trong Tiếng Việt, đó vốn là từ không có nghĩa. Bạn mặc Xéo Xọ, hiểu Xéo Xọ như thế nào thì chính là ý nghĩa như vậy, hãy giữ suy nghĩ và định nghĩa đó cho mình. Xéo Xọ thành lập ngẫu nhiên bởi Hương và Hằng, trong một ngày bình thường ở Hà Nội, chúng tôi đi bên nhau và nghĩ mình nên làm gì đó, suy nghĩ lúc ấy rất đơn giản, muốn làm quần áo, muốn ai cũng có đồ đẹp để mặc. Chính vì thế, Xéo Xọ không theo xu hướng nào quá đặc biệt, chúng tôi chỉ muốn làm ra những chiếc váy áo mang đến cho bạn cảm giác thoải mái và là chính mình hơn. Mang theo tâm niệm đó, các thiết kế của chúng tôi phần lớn được làm từ những chất liệu nhẹ nhàng, thoáng mát đủ để khiến bạn cảm thấy mình là con gái, mình thu hút và mình yêu bản thân, vậy thôi!",1-2 giờ,,"43 Đặng Thị Nhu Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,21,20,1,0,0,0
21500249,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21500249-Reviews-Glow_Up_Minigolf-Ho_Chi_Minh_City.html,Glow Up Minigolf,Sân golf mini,"['Tu-Fr 14:00-21:00', 'Sa-Su 13:00-22:00']",,,,"62 Số 1, P. Bình An, Quận 2 , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.9,12,11,1,0,0,0
6725553,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d6725553-Reviews-See_Vietnam-Ho_Chi_Minh_City.html,See Vietnam,Chuyến tham quan ngắm cảnh,Mo-Su 07:00-22:00,,,,"493/32c Cmt, 8 Street Ward 13 District 10, Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,4.8,45,39,5,0,0,1
4773063,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d4773063-Reviews-Body_by_Jovie-Ho_Chi_Minh_City.html,Body by Jovie,Câu lạc bộ sức khỏe • Yoga & pilate,"['Mo-Fr 07:00-21:00', 'Sa 08:00-19:30', 'Su 09:00-17:00']",Body by Jovie là Studio Yoga & Huấn luyện Cá nhân Boutique độc ​​đáo và sáng tạo tại Thành phố Hồ Chí Minh.,,,"Nguyễn Lương Bằng Phú Mỹ Hưng, Block B, The Riverside Residence, Quận 7, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.8,30,28,1,0,0,1
33300934,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33300934-Reviews-Indochina_Ventures-Ho_Chi_Minh_City.html,Indoventura,Chuyến tham quan nhiều ngày,Mo-Fr 08:30-18:00,,,,"40 Đ. Trương Quyền, Phường 6, Quận 3, Hồ Chí Minh , Thành phố Hồ Chí Minh, 70000",Thành phố Hồ Chí Minh,5.0,8,8,0,0,0,0
28108972,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d28108972-Reviews-Satori_Travel_Vietnam-Ho_Chi_Minh_City.html,Satori Travel Vietnam,Chuyến tham quan nhiều ngày • Chuyến tham quan bằng xe đạp,Mo-Su 09:00-21:30,,,,"748 Truong Sa Street, Ward 14, District 3 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,9,9,0,0,0,0
34239536,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34239536-Reviews-Aplus_Saigon-Ho_Chi_Minh_City.html,Aplus Saigon,Quán bar & câu lạc bộ • Bữa tiệc,"['Mo-Sa 21:30-03:30', 'Su 21:30-03:00']",,,,"492 Võ Văn Kiệt, Cầu Kho, Quận 1,  , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,8,8,0,0,0,0
26339948,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26339948-Reviews-Ho_Chi_Minh_Food_Tour-Ho_Chi_Minh_City.html,Ho Chi Minh Food Tour,Chuyến tham quan đi dạo • Chuyến tham quan bằng mô tô,,,,,"132 Ben Van Don, district 4 , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,12,12,0,0,0,0
11548838,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d11548838-Reviews-SATSCO_Transportation_Services-Ho_Chi_Minh_City.html,Dịch Vụ Vận Chuyển SATSCO,Taxi & xe đưa đón,Mo-Su 00:00-23:59,"SATSCO được thành lập từ năm 1975, là thành viên của Tổng công ty Cảng hàng không Việt Nam (ACV). Nhằm giải quyết nhu cầu đi lại của hành khách tại Sân bay Quốc tế Tân Sơn Nhất và Sân bay Quốc tế Nội Bài một cách nhanh chóng và thuận tiện nhất, SATSCO đã cho ra mắt Dịch vụ Vận chuyển & Cho thuê xe tại sân bay, với phương châm “Trải nghiệm của khách hàng là điều chúng tôi quan tâm nhất”.",1-2 giờ,,"Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,4.1,59,28,21,3,0,7
33320914,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d33320914-Reviews-HCMC_free_tour_guide-Ho_Chi_Minh_City.html,HCMC free tour guide,Tour thăm quan thành phố • Chuyến tham quan đi dạo,,,,,"Pasteur , Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,8,8,0,0,0,0
26491848,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26491848-Reviews-SQC_Hair_Studio-Ho_Chi_Minh_City.html,SQC Hair Studio,,Mo-Su 09:00-20:00,"Tại SQC HAIR Studio, chúng tôi tự hào về tên gọi của mình, không chỉ đơn thuần là tên viết tắt của SQC HAIR Studio, mà còn có ý nghĩa sâu sắc hơn. Chữ 'S' trong SQC đại diện cho Skill - tài năng, thể hiện đội ngũ nhà tạo mẫu tóc giàu kinh nghiệm và tay nghề cao, cam kết mang đến những dịch vụ tóc đặc biệt. Chữ 'Q' trong SQC đại diện cho Quality - chất lượng, tôn vinh cam kết của chúng tôi sử dụng những sản phẩm và kỹ thuật tốt nhất để đảm bảo khách hàng nhận được dịch vụ tóc chất lượng cao nhất. Cuối cùng, chữ 'C' trong SQC đại diện cho Consensus - đồng thuận, phản ánh sự tập trung của chúng tôi vào việc giao tiếp và hiểu biết giữa nhà tạo mẫu tóc và khách hàng, để đảm bảo mỗi lần ghé thăm tiệm cắt tóc của chúng tôi đều là một trải nghiệm thỏa mãn.  Cho dù bạn muốn cắt tóc nhanh gọn, kiểu tóc mới thời trang hay muốn thay đổi hoàn toàn kiểu tóc của mình, đội ngũ của chúng tôi tại SQC HAIR Studio sẵn sàng mang đến cho bạn trải nghiệm đó. Hãy đến với chúng tôi ngay hôm nay để trải nghiệm",2-3 giờ,,"36/52 Nguyễn Gia Trí , Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,5.0,10,10,0,0,0,0
15593990,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d15593990-Reviews-Chuan_Spa_Massage-Ho_Chi_Minh_City.html,Chuẩn Spa & Massage,Nhà tắm hơi & nhà tắm kiểu Thổ Nhĩ Kỳ • Spa,,Sang Trọng - Lịch Sự Phục hồi sức khỏe cho khách hàng theo bài bản y học cổ truyền chỉ 280.000 VNĐ cho 1 quy trình 10 bước phục hồi sức khỏe,1-2 giờ,,"59 Trần Quốc Hoàn P.4 , Q. Tân Bình, Thành phố Hồ Chí Minh",Thành phố Hồ Chí Minh,4.6,10,9,0,0,0,1
15113071,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d15113071-Reviews-Bee_Tee_Cee-Ho_Chi_Minh_City.html,Bee Tee Cee,Quán bar & câu lạc bộ,,"Tọa lạc ngay trung tâm thành phố với Hầm Rượu Riêng, Cigar Lounge, Rooftop bar có tầm nhìn tuyệt vời ra Nhà Hát Thành Phố, khách sạn Park Hyatt, Caravelle Sài Gòn... Giờ vui vẻ từ 5h chiều - 8h30 tối với không gian ấm cúng chỉ từ 3$ mà thôi. Nhạc sống tuyệt vời với ban nhạc quốc tế từ 9 giờ tối đến khuya. Tự nhiên như ở nhà. Chào mừng đến với BeeTeeCee",2-3 giờ,,"28 Cao Bá Quát Quận 1, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,20,19,1,0,0,0
34167009,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d34167009-Reviews-WeDo_By_Dr_Meddi-Ho_Chi_Minh_City.html,WeDo By Dr.Meddi,Spa,Mo-Su 09:30-20:30,"Wedo by Dr. Meddi Spa là spa chăm sóc sức khỏe và chăm sóc da kết hợp các phương pháp trị liệu chuyên nghiệp với bầu không khí êm dịu, tinh tế. Chúng tôi tập trung vào các liệu pháp cá nhân hóa nhằm hỗ trợ cân bằng, thư giãn và sức khỏe làn da lâu dài, giúp khách phục hồi năng lượng và sức khỏe từ bên trong.",Dưới 1 giờ,,"Branch1: 11 Tran Doan Khanh, Phuong Da Kao, Quan 1 Branch2: 17 Thai Thuan, Phuong An Phu, Quan 2, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,7,7,0,0,0,0
27322712,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d27322712-Reviews-Mam_Spa_Branch_1_Le_Van_Sy_HCM_Massage_Therapy_Retreat-Ho_Chi_Minh_City.html,Mầm Massage Therapy & Healing Spa,Spa,Mo-Su 09:00-21:00,"Khám phá liệu trình massage trị liệu độc đáo, ""đặc sản"" của Mầm Massage Therapy & Healing Spa, giúp bạn giải tỏa căng thẳng, giảm đau nhức và phục hồi năng lượng. Bên cạnh đó, Mầm còn cung cấp các dịch vụ gội đầu thảo dược thư giãn, trị liệu da chuyên nghiệp, chăm sóc da khoa học và triệt lông hiệu quả. Đến Mầm Spa để trải nghiệm sự kết hợp hoàn hảo giữa thư giãn và làm đẹp.",1-2 giờ,,"184/4B Le Van Sy, W.10 Phu Nhuan District, Thành phố Hồ Chí Minh, 700000",Thành phố Hồ Chí Minh,5.0,9,9,0,0,0,0
